holc_id,holc_grade,Can_P,Sum_poptot,Sum_whiten,Sum_blackn,Sum_asiann,Sum_latinx,Sum_pop25,Sum_lesshs,Sum_hsdeg,Sum_bachup,Sum_occ,Sum_ownocc,Sum_rentoc,Sum_povsta,Sum_povbel,city,grade,pcan,pwhitenh,pblacknh,pasiannh,platinx,plesshs,pbachup,pown,ppov,pmin
B48,B,45.646717,5737,5132,12,114,289,4118,119,1538,2461,2308,1714,594,5707,269,Chicago,B,45.646717,89.454422,.20916855,1.9871013,5.0374761,2.8897524,59.76202,74.263428,4.7135096,10.545578
B49,B,54.964546,3641,3332,1,80,180,2450,55,799,1596,1262,1174,88,3641,88,Chicago,B,54.964546,91.513321,.027464982,2.1971986,4.943697,2.2448978,65.14286,93.026939,2.4169185,8.4866791
B5,B,58.074421,7083,5704,153,263,786,4735,224,1034,3477,2612,2021,591,6991,179,Chicago,B,58.074421,80.530846,2.1601017,3.7131159,11.096992,4.7307286,73.431892,77.373657,2.5604348,19.469154
B50,B,43.878551,9411,8591,39,411,284,6218,127,2031,4060,3305,3071,234,9406,236,Chicago,B,43.878551,91.286789,.41440868,4.3672299,3.0177453,2.0424573,65.294304,92.919815,2.5090368,8.7132111
B51,B,42.824753,5481,5052,50,137,118,3793,218,1460,2115,2073,1838,235,5481,148,Chicago,B,42.824753,92.172958,.91224229,2.4995439,2.1528919,5.7474294,55.760612,88.663773,2.7002373,7.8270416
B52,B,28.408564,19626,16941,49,606,1654,14149,570,6121,7458,7960,6327,1633,19618,840,Chicago,B,28.408564,86.319168,.24966881,3.0877407,8.4275961,4.0285535,52.710438,79.484924,4.2817822,13.680832
B53,B,29.684101,9485,7519,178,278,1323,7012,373,3634,3005,3936,2692,1244,9307,1101,Chicago,B,29.684101,79.272537,1.8766474,2.9309435,13.948339,5.3194523,42.855106,68.39431,11.829805,20.727463
B54,B,31.887457,7502,5395,22,244,1762,5267,430,2601,2236,2780,1782,998,7502,635,Chicago,B,31.887457,71.914154,.29325512,3.252466,23.48707,8.1640406,42.453011,64.100716,8.4644098,28.085846
B55,B,51.234509,2673,2045,133,72,206,1993,105,1089,799,1178,809,369,2673,224,Chicago,B,51.234509,76.505798,4.9756827,2.6936028,7.7066965,5.2684398,40.090317,68.67572,8.3800974,23.494202
B56,B,78.748672,4452,3210,142,440,543,3107,189,1060,1858,1673,1397,276,4452,276,Chicago,B,78.748672,72.102425,3.1895778,9.8831987,12.196766,6.0830383,59.800449,83.502693,6.199461,27.897575
B57,B,62.18911,3854,2507,58,499,633,2535,185,872,1478,1271,1156,115,3854,336,Chicago,B,62.18911,65.049301,1.5049299,12.947587,16.424494,7.2978306,58.303749,90.952003,8.718215,34.950699
B58,B,28.279476,7926,4684,249,1793,1021,6225,547,2508,3170,3308,2398,910,7693,744,Chicago,B,28.279476,59.096645,3.1415594,22.621752,12.881656,8.7871485,50.923695,72.490929,9.6711292,40.903355
B59,B,38.333382,3804,2222,15,517,922,2824,217,1238,1369,1410,1118,292,3792,290,Chicago,B,38.333382,58.412197,.39432177,13.590957,24.237644,7.6841359,48.477337,79.290779,7.6476793,41.587803
B6,B,61.215233,5529,4469,62,105,836,4121,255,1322,2544,2224,1536,688,5410,439,Chicago,B,61.215233,80.828362,1.1213601,1.8990775,15.120275,6.1878185,61.73259,69.064751,8.114603,19.171638
B60,B,22.422153,12855,6653,130,469,4962,9135,950,4345,3840,4622,2736,1886,12840,1039,Chicago,B,22.422153,51.754181,1.0112797,3.6483858,38.599766,10.399562,42.036125,59.195152,8.0918999,48.245819
B61,B,29.694929,14702,7527,511,3744,2499,10223,1384,4264,4575,5346,2924,2422,14457,2186,Chicago,B,29.694929,51.197117,3.4757175,25.465923,16.997688,13.5381,44.752029,54.695099,15.120703,48.802883
B62,B,28.799976,8511,4844,124,1889,1533,5625,683,2625,2317,2894,1321,1573,8511,611,Chicago,B,28.799976,56.914581,1.456938,22.194807,18.011984,12.142222,41.191113,45.646164,7.1789451,43.085419
B63,B,21.32094,27855,11200,1796,6186,6730,19032,3830,8562,6640,9428,3498,5930,27286,4986,Chicago,B,21.32094,40.208221,6.4476752,22.207863,24.160833,20.124002,34.888607,37.102249,18.273108,59.791779
B64,B,27.28299,21806,9106,774,4217,6649,14323,2494,5993,5836,6907,3010,3897,20054,3159,Chicago,B,27.28299,41.759148,3.5494819,19.338715,30.491608,17.412554,40.745655,43.578979,15.752468,58.240852
B65,B,27.096113,15566,8061,582,2783,3358,11630,1436,4631,5563,6048,2492,3556,15276,1900,Chicago,B,27.096113,51.785942,3.7389181,17.87871,21.572659,12.347378,47.833191,41.203705,12.437811,48.214058
B66,B,23.35272,8880,4997,352,1367,1866,7036,705,2480,3851,3755,1551,2204,8780,645,Chicago,B,23.35272,56.272522,3.963964,15.394144,21.013514,10.019897,54.732803,41.304928,7.3462415,43.727478
B67,B,35.404312,10448,4738,457,1358,3553,7549,1092,2723,3734,4027,1659,2368,10390,1204,Chicago,B,35.404312,45.348392,4.374043,12.997703,34.006508,14.465492,49.463505,41.196922,11.588065,54.651608
B68,B,40.820553,7950,3790,76,675,3269,5836,620,2519,2697,2930,1541,1389,7932,808,Chicago,B,40.820553,47.672955,.95597482,8.4905663,41.119495,10.623714,46.213161,52.593857,10.186586,52.327045
B69,B,29.303822,17702,10039,1870,1898,2979,11886,1564,4392,5930,6082,4045,2037,17287,2089,Chicago,B,29.303822,56.711105,10.563778,10.721952,16.828608,13.158338,49.890629,66.507729,12.084225,43.288895
B7,B,55.203384,3274,2594,78,166,366,2418,157,666,1595,1493,924,569,3274,113,Chicago,B,55.203384,79.230301,2.3824069,5.0702505,11.178986,6.4929695,65.963608,61.888813,3.4514356,20.769699
B70,B,26.215696,23199,8674,5965,2007,5208,16287,2337,6930,7020,8773,3939,4834,22891,5009,Chicago,B,26.215696,37.389542,25.712315,8.6512346,22.449244,14.348867,43.10186,44.899124,21.881962,62.610458
B71,B,20.433826,5169,2525,1872,64,539,4217,279,1952,1986,2560,900,1660,4386,542,Chicago,B,20.433826,48.848907,36.215904,1.2381505,10.427548,6.6160779,47.095093,35.15625,12.357501,51.151093
B72,B,28.999866,12595,8099,820,1578,1510,8610,685,3212,4713,4694,3137,1557,12175,1721,Chicago,B,28.999866,64.303291,6.51052,12.528781,11.988885,7.9558654,54.738674,66.829994,14.135524,35.696709
B73,B,25.501406,35306,14974,3596,8907,6182,22088,4327,9152,8609,10769,4543,6226,34689,8981,Chicago,B,25.501406,42.412056,10.185238,25.228006,17.509771,19.589823,38.975914,42.185905,25.890051,57.587944
B74,B,29.76412,18856,5785,3496,5118,3609,13267,2769,5378,5120,6352,2748,3604,18069,4122,Chicago,B,29.76412,30.67989,18.540518,27.142553,19.139797,20.871334,38.591995,43.261963,22.812551,69.320114
B75,B,18.804333,15944,9899,1939,1102,2608,9070,790,3345,4935,6429,1934,4495,12808,3576,Chicago,B,18.804333,62.086052,12.161315,6.9116907,16.35725,8.7100334,54.410145,30.082439,27.92005,37.913948
B76,B,31.796118,5213,3361,1104,241,392,2649,100,836,1713,1988,422,1566,3662,785,Chicago,B,31.796118,64.473434,21.177824,4.6230578,7.5196624,3.7750094,64.665909,21.227364,21.436373,35.526566
B77,B,22.360477,24926,8908,2683,7068,4720,15229,3559,7047,4623,7153,2293,4860,24691,7763,Chicago,B,22.360477,35.737785,10.763861,28.355934,18.93605,23.369886,30.356556,32.05648,31.440605,64.262215
B78,B,11.287325,13124,7870,1379,2524,856,9905,436,3433,6036,7261,3278,3983,11211,1788,Chicago,B,11.287325,59.966473,10.507467,19.231941,6.5224018,4.4018173,60.938919,45.145298,15.948622,40.033527
B79,B,24.080305,7607,5525,81,177,1621,5302,604,3242,1456,2860,1773,1087,7607,834,Chicago,B,24.080305,72.63047,1.0648087,2.3268042,21.30932,11.391928,27.461336,61.993008,10.963586,27.36953
B8,B,56.76041,6016,5193,25,172,350,4096,38,702,3356,2245,2026,219,6016,110,Chicago,B,56.76041,86.319817,.41555852,2.8590426,5.8178191,.92773438,81.933594,90.244987,1.8284575,13.680183
B80,B,24.69359,3964,2381,246,161,1122,2937,447,1839,651,1485,1263,222,3964,371,Chicago,B,24.69359,60.06559,6.2058525,4.061554,28.304743,15.219612,22.165476,85.050507,9.3592329,39.93441
B81,B,22.539343,10657,4916,2532,376,2519,7790,692,3296,3802,4004,3153,851,10593,727,Chicago,B,22.539343,46.129303,23.759031,3.5281975,23.637047,8.8831835,48.80616,78.746254,6.8630228,53.870697
B82,B,15.154067,33928,8483,633,956,23298,22765,6080,12425,4260,10222,6034,4188,33624,5039,Chicago,B,15.154067,25.002947,1.8657156,2.8177316,68.668945,26.707664,18.712936,59.029545,14.98632,74.997055
B83,B,18.623947,20320,2636,569,448,16364,13761,3856,7638,2267,6418,2973,3445,20237,2859,Chicago,B,18.623947,12.972441,2.8001969,2.2047243,80.531494,28.021219,16.474094,46.322842,14.127588,87.027557
B84,B,21.723131,23565,19075,807,1504,1533,19232,284,3038,15910,14948,5437,9511,23454,2435,Chicago,B,21.723131,80.94632,3.4245703,6.3823466,6.5054107,1.4767054,82.726707,36.372761,10.382025,19.05368
B85,B,35.08456,2831,347,1860,0,612,1979,359,1297,323,941,787,154,2737,317,Chicago,B,35.08456,12.257153,65.701164,0,21.617804,18.140474,16.321375,83.63443,11.582025,87.742844
B86,B,31.652193,3462,731,1999,213,502,2397,219,1558,620,1269,1042,227,3462,267,Chicago,B,31.652193,21.114962,57.741192,6.152513,14.500289,9.1364202,25.865665,82.1119,7.7123051,78.88504
B87,B,27.309324,6827,145,5389,32,1237,4928,741,3603,584,2468,1498,970,6815,897,Chicago,B,27.309324,2.1239197,78.936577,.46872711,18.119232,15.036526,11.850649,60.696922,13.162143,97.876083
B88,B,31.501934,4268,80,3576,102,484,3088,288,2069,731,1548,1137,411,4268,444,Chicago,B,31.501934,1.8744142,83.786316,2.3898783,11.340206,9.3264246,23.672279,73.449615,10.402999,98.125587
B89,B,31.678476,1325,292,999,0,13,1080,195,639,246,588,426,162,1221,141,Chicago,B,31.678476,22.037735,75.396225,0,.98113209,18.055555,22.777779,72.448982,11.547912,77.962265
B9,B,63.856087,9132,8447,25,133,224,6281,33,1152,5096,3369,3056,313,9132,430,Chicago,B,63.856087,92.498901,.27376258,1.456417,2.4529128,.52539402,81.133575,90.709412,4.7087164,7.5010986
B90,B,58.083179,11587,9097,813,432,864,7323,152,1575,5596,3887,3445,442,10539,515,Chicago,B,58.083179,78.510399,7.0164838,3.7283163,7.4566326,2.0756521,76.416771,88.628761,4.8866115,21.489601
B91,B,51.946342,9278,7100,704,448,690,6811,232,1171,5408,4315,2869,1446,9066,563,Chicago,B,51.946342,76.525116,7.587842,4.8286266,7.4369478,3.4062545,79.40097,66.488991,6.2100153,23.474884
B92,B,42.320591,8167,6007,1027,263,489,5315,102,1132,4081,2636,2441,195,8096,407,Chicago,B,42.320591,73.552101,12.574997,3.2202768,5.9875107,1.9190969,76.782692,92.602425,5.027174,26.447899
B93,B,36.769508,9981,5061,3685,289,523,6674,274,2471,3929,3356,2619,737,9972,754,Chicago,B,36.769508,50.706341,36.920147,2.8955014,5.2399559,4.105484,58.870243,78.03933,7.5611711,49.293659
B94,B,46.554672,8155,5731,1271,442,475,6139,244,1396,4499,3677,2056,1621,8143,485,Chicago,B,46.554672,70.275902,15.58553,5.4199877,5.8246474,3.9745886,73.285553,55.91515,5.9560361,29.724098
B95,B,19.983793,8595,7019,325,599,184,7605,63,1369,6173,5168,2728,2440,8595,421,Chicago,B,19.983793,81.663757,3.7812681,6.9691682,2.1407795,.82840234,81.17028,52.786377,4.8981967,18.336243
B96,B,11.532557,5926,4682,168,792,155,5358,63,1016,4279,3776,2549,1227,5926,726,Chicago,B,11.532557,79.007759,2.8349645,13.364833,2.6155922,1.1758119,79.861885,67.505295,12.251097,20.992241
B97,B,17.921606,26363,6503,2851,894,15744,17366,3721,9409,4236,8729,4702,4027,26340,2876,Chicago,B,17.921606,24.667147,10.814399,3.3911164,59.720062,21.426926,24.39249,53.866421,10.918755,75.332855
B98,B,19.2969,10652,2414,315,260,7559,6790,1501,3843,1446,3412,2313,1099,10652,1168,Chicago,B,19.2969,22.662411,2.9571912,2.4408562,70.963196,22.106039,21.296024,67.790154,10.965077,77.337585
B99,B,26.087656,8025,3113,197,187,4431,5448,749,2851,1848,3059,1830,1229,7904,679,Chicago,B,26.087656,38.791279,2.4548287,2.3302181,55.214954,13.748164,33.920704,59.823471,8.5905867,61.208721
C1,C,57.660099,5451,4962,0,162,283,3627,64,811,2752,1894,1720,174,5451,66,Chicago,C,57.660099,91.029167,0,2.9719317,5.1917081,1.7645437,75.875381,90.813095,1.2107871,8.9708328
C10,C,48.772747,9089,8041,133,535,248,6092,44,670,5378,3337,3022,315,9062,356,Chicago,C,48.772747,88.469582,1.4633073,5.8862362,2.7285731,.72225869,88.279709,90.560387,3.9284925,11.530418
C100,C,18.160957,32785,5070,752,749,25988,21309,6557,11846,2906,9243,5151,4092,32356,4971,Chicago,C,18.160957,15.464389,2.2937319,2.2845814,79.26796,30.771036,13.63743,55.728661,15.363457,84.535614
C101,C,14.431119,18924,1341,256,206,16840,11223,4141,5922,1160,5033,2220,2813,18660,4427,Chicago,C,14.431119,7.0862398,1.3527795,1.0885648,88.987526,36.897442,10.335917,44.108883,23.724545,92.913757
C102,C,18.049313,21938,1539,456,321,19331,13100,4991,6969,1140,6007,2728,3279,21709,4885,Chicago,C,18.049313,7.0152249,2.0785851,1.4632145,88.116508,38.099236,8.7022905,45.413685,22.502188,92.984772
C103,C,19.845179,12593,622,372,279,11175,7248,2499,4209,540,3412,1752,1660,12571,2324,Chicago,C,19.845179,4.9392519,2.9540222,2.2155166,88.739777,34.478477,7.4503312,51.348183,18.486994,95.060745
C104,C,24.932764,7295,2116,3500,173,1258,5198,580,2468,2150,2558,1804,754,7295,663,Chicago,C,24.932764,29.006168,47.978065,2.3714874,17.244688,11.158137,41.362061,70.523849,9.0884171,70.993835
C105,C,23.515917,14783,504,10172,130,3807,9656,1601,6305,1750,5056,2669,2387,14717,3201,Chicago,C,23.515917,3.4093215,68.808769,.87938851,25.752554,16.580364,18.123447,52.788765,21.750357,96.590675
C106,C,21.588791,11738,130,7366,84,4072,7490,1348,4895,1247,3633,2075,1558,11698,2346,Chicago,C,21.588791,1.107514,62.753448,.71562445,34.690746,17.99733,16.648865,57.115334,20.05471,98.892487
C107,C,20.121218,20861,885,15884,182,3593,14214,2385,9642,2187,6905,3701,3204,20783,3814,Chicago,C,20.121218,4.2423663,76.142082,.87244141,17.223528,16.779232,15.386239,53.598843,18.351538,95.757637
C108,C,28.814417,15345,454,12304,69,2379,10487,2488,6827,1172,5109,2222,2887,15262,3979,Chicago,C,28.814417,2.9586184,80.182472,.44965786,15.503422,23.724611,11.175741,43.491879,26.071289,97.041382
C109,C,21.84803,13893,200,11479,19,2152,8265,1643,5830,792,4293,1781,2512,13882,4616,Chicago,C,21.84803,1.4395739,82.624344,.13675952,15.489815,19.879007,9.5825768,41.486141,33.251694,98.560425
C11,C,44.906815,10843,9721,14,404,350,6671,31,501,6139,3540,3108,432,10816,309,Chicago,C,44.906815,89.652313,.12911555,3.7259061,3.2278891,.46469796,92.025185,87.796608,2.8568788,10.347687
C110,C,13.964041,14536,4369,408,345,9238,9605,2371,4394,2840,5124,1853,3271,14470,2895,Chicago,C,13.964041,30.056412,2.8068244,2.3734176,63.552559,24.685061,29.567934,36.163155,20.00691,69.943588
C111,C,18.164625,18460,1803,592,305,15565,12099,3850,6784,1465,5512,2674,2838,18243,3236,Chicago,C,18.164625,9.7670641,3.206934,1.652221,84.317444,31.820812,12.108438,48.512337,17.73831,90.232933
C112,C,17.673309,28556,7049,1091,463,19485,18601,3872,9133,5596,9672,3469,6203,28511,5524,Chicago,C,17.673309,24.68483,3.8205631,1.6213756,68.234344,20.816086,30.084404,35.866417,19.374979,75.31517
C113,C,17.940105,33273,2373,1895,490,28210,21041,7699,10709,2633,9848,4133,5715,33210,6876,Chicago,C,17.940105,7.1319089,5.6953087,1.4726655,84.783455,36.590466,12.513664,41.967911,20.704607,92.868088
C114,C,17.356833,30084,1007,8465,120,20082,17244,5786,9417,2041,8712,3013,5699,29780,8244,Chicago,C,17.356833,3.3472943,28.13788,.39888313,66.75309,33.553699,11.836001,34.58448,27.683008,96.652702
C115,C,19.049238,9681,329,3415,80,5788,5228,1478,3035,715,2674,1197,1477,9634,2494,Chicago,C,19.049238,3.3984094,35.27528,.82636094,59.787212,28.270849,13.676358,44.764397,25.887482,96.601593
C116,C,24.665363,18798,1223,7864,12,9412,11617,3353,6314,1950,5760,2197,3563,18552,4840,Chicago,C,24.665363,6.5060115,41.834236,.063836582,50.069157,28.862873,16.785746,38.142361,26.088831,93.493988
C117,C,15.389947,32720,13125,655,1138,16872,23051,3686,8780,10585,12514,4501,8013,32673,4794,Chicago,C,15.389947,40.113079,2.0018337,3.4779952,51.564793,15.990629,45.919918,35.967716,14.672666,59.886921
C118,C,25.48387,28012,14619,1077,1068,10374,21170,1596,7269,12305,11893,4258,7635,27710,3235,Chicago,C,25.48387,52.188347,3.8447809,3.8126516,37.03413,7.5389705,58.124706,35.802574,11.674486,47.811653
