OID_,OBJECTID_1,GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,OBJECTID,CBSA10_1,METRO_NAME,HRS2010,RHRS10,Shape_Leng,EQINTERV10,fips,pmin,fips_1,lifeExp,OID_1,FIPS_12,POPTOT,WHITENH,BLACKNH,AIANNH,ASIANNH,NHPINH,OTHERNH,TWOMORENH,LATINX,PWHITENH,PBLACKNH,PAIANNH,PASIANNH,PNHPINH,POTHERNH,PTWOMORENH,PLATINX,MHI,POVSTAT,POVBELOW,PPOV,eqint,Grade,Shape_Length,Shape_Area
1107,2069,06037461100,Census Tract 4611,1949635.000000000000000,8976.000000000000000,+34.1851953,-118.1397371,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.059777009840100,3,6037461100.000000000000000,74.379999999999995,,81.799999999999997,,,5238,1342,1049,0,202,0,0,131,2514,25.6200008,20.0300007,0.0000000,3.8599999,0.0000000,0.0000000,2.5000000,48.0000000,81208,5238,687,13.1199999,3,C,0.059777009840100,0.000191541178133
1108,2070,06037460600,Census Tract 4606,4235010.000000000000000,16979.000000000000000,+34.2263088,-118.2182170,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.479914000000000,2.500000000000000,0.110060754415000,2,6037460600.000000000000000,31.800000000000001,,82.799999999999997,,,4573,3119,0,0,1003,0,0,203,248,68.1999969,0.0000000,0.0000000,21.9300003,0.0000000,0.0000000,4.4400001,5.4200001,155938,4483,311,6.9400001,2,B,0.110060754414666,0.000416015033794
1109,2071,06037463101,Census Tract 4631.01,1135460.000000000000000,1613.000000000000000,+34.1401862,-118.0699478,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.510252000000000,2.500000000000000,0.053187103215900,3,6037463101.000000000000000,73.599999999999994,,82.700000000000003,,,2390,631,102,5,769,0,0,102,781,26.3999996,4.2700000,0.2100000,32.1800003,0.0000000,0.0000000,4.2700000,32.6800003,95341,2385,211,8.8500004,3,C,0.053187103215876,0.000111141487718
1110,2072,06037406101,Census Tract 4061.01,1388120.000000000000000,0.000000000000000,+34.0902906,-117.8911488,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.054332210006200,3,6037406101.000000000000000,80.060000000000002,,79.700000000000003,,,3110,620,185,61,264,0,84,30,1866,19.9400005,5.9499998,1.9600000,8.4899998,0.0000000,2.7000000,0.9600000,60.0000000,64375,3017,157,5.1999998,3,C,0.054332210006164,0.000135600706230
1111,2073,06037404702,Census Tract 4047.02,1154725.000000000000000,0.000000000000000,+34.0707595,-117.9850227,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.050117753458500,4,6037404702.000000000000000,97.040000000000006,,82.299999999999997,,,5812,172,165,0,1280,0,0,0,4195,2.9600000,2.8399999,0.0000000,22.0200005,0.0000000,0.0000000,0.0000000,72.1800003,49646,5812,1115,19.1800003,4,D,0.050117753458452,0.000112775740379
1112,2074,06037404701,Census Tract 4047.01,1537133.000000000000000,163063.000000000000000,+34.0721312,-117.9962625,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.055386074983300,4,6037404701.000000000000000,96.989999999999995,,83.099999999999994,,,5650,170,8,0,1284,0,16,0,4172,3.0100000,0.1400000,0.0000000,22.7299995,0.0000000,0.2800000,0.0000000,73.8399963,64946,5614,832,14.8199997,4,D,0.055386074983257,0.000166050834345
1113,2075,06037460700,Census Tract 4607,7437272.000000000000000,8384.000000000000000,+34.1933667,-118.1988193,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.308960000000000,1.300000000000000,0.139047206507000,1,6037460700.000000000000000,40.520000000000003,,84.299999999999997,,,4988,2967,124,0,1275,0,21,199,402,59.4799995,2.4900000,0.0000000,25.5599995,0.0000000,0.4200000,3.9900000,8.0600004,207727,4988,82,1.6400000,1,A,0.139047206507401,0.000728210729880
1114,2076,06037554101,Census Tract 5541.01,473915.000000000000000,0.000000000000000,+33.8928105,-118.1236012,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.035719367416600,3,6037554101.000000000000000,92.230000000000004,,75.900000000000006,,,3655,284,297,0,314,13,0,64,2683,7.7700000,8.1300001,0.0000000,8.5900002,0.3600000,0.0000000,1.7500000,73.4100037,42969,3655,806,22.0499992,3,C,0.035719367416637,0.000046189276707
1115,2077,06037554001,Census Tract 5540.01,1082739.000000000000000,0.000000000000000,+33.8990638,-118.1322329,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.048968156275100,3,6037554001.000000000000000,72.290000000000006,,77.000000000000000,,,3627,1005,215,0,471,0,0,0,1936,27.7099991,5.9299998,0.0000000,12.9899998,0.0000000,0.0000000,0.0000000,53.3800011,55703,3627,440,12.1300001,3,C,0.048968156275102,0.000105535682630
1116,2078,06037602200,Census Tract 6022,2109298.000000000000000,960.000000000000000,+33.9231962,-118.3695802,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.822674000000000,2.800000000000000,0.072288724453000,3,6037602200.000000000000000,73.060000000000002,,80.400000000000006,,,7639,2058,880,2,545,117,0,311,3726,26.9400005,11.5200005,0.0300000,7.1300001,1.5300000,0.0000000,4.0700002,48.7799988,75417,7633,1298,17.0100002,3,C,0.072288724452993,0.000205746392046
1117,2079,06037320300,Census Tract 3203,1714691.000000000000000,0.000000000000000,+34.2821477,-118.4458616,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.608513000000000,3.600000000000000,0.055529268853100,4,6037320300.000000000000000,97.430000000000007,,80.799999999999997,,,6659,171,23,100,39,0,0,0,6326,2.5699999,0.3500000,1.5000000,0.5900000,0.0000000,0.0000000,0.0000000,95.0000000,46250,6633,1158,17.4599991,4,D,0.055529268853071,0.000167876636096
